;roll_start;roll_end
499;2018-01-02 17:35:55;2018-01-02 17:38:56
500;2018-01-02 17:41:16;2018-01-02 17:44:20
501;2018-01-02 17:45:57;2018-01-02 17:49:05
502;2018-01-02 17:50:50;2018-01-02 17:54:03
503;2018-01-02 17:56:11;2018-01-02 17:58:58
504;2018-01-02 18:00:47;2018-01-02 18:03:54
505;2018-01-02 18:05:50;2018-01-02 18:09:01
506;2018-01-02 18:10:58;2018-01-02 18:14:00
507;2018-01-02 18:16:07;2018-01-02 18:18:27
508;2018-01-02 18:20:50;2018-01-02 18:23:35
509;2018-01-02 18:25:53;2018-01-02 18:29:00
510;2018-01-02 18:30:53;2018-01-02 18:33:56
511;2018-01-02 18:36:11;2018-01-02 18:38:47
512;2018-01-02 18:41:06;2018-01-02 18:44:01
513;2018-01-02 18:46:08;2018-01-02 18:48:58
514;2018-01-02 18:50:45;2018-01-02 18:53:50
515;2018-01-02 18:56:05;2018-01-02 18:58:48
516;2018-01-02 19:00:43;2018-01-02 19:03:55
517;2018-01-02 19:06:11;2018-01-02 19:09:01
518;2018-01-02 19:11:05;2018-01-02 19:13:57
519;2018-01-02 19:15:45;2018-01-02 19:18:53
520;2018-01-02 19:20:51;2018-01-02 19:24:03
521;2018-01-02 19:25:56;2018-01-02 19:28:48
522;2018-01-02 19:31:06;2018-01-02 19:34:00
523;2018-01-02 19:35:57;2018-01-02 19:38:50
524;2018-01-02 19:41:01;2018-01-02 19:43:54
525;2018-01-02 19:45:58;2018-01-02 19:48:57
526;2018-01-02 19:50:50;2018-01-02 19:53:57
527;2018-01-02 19:56:06;2018-01-02 19:59:15
528;2018-01-02 20:01:22;2018-01-02 20:03:51
529;2018-01-02 20:06:06;2018-01-02 20:09:03
530;2018-01-02 20:10:52;2018-01-02 20:14:02
531;2018-01-02 20:16:00;2018-01-02 20:19:05
532;2018-01-02 20:21:03;2018-01-02 20:23:56
533;2018-01-02 20:26:06;2018-01-02 20:28:42
534;2018-01-02 20:31:13;2018-01-02 20:33:54
535;2018-01-02 20:36:01;2018-01-02 20:38:47
536;2018-01-02 20:40:49;2018-01-02 20:43:42
537;2018-01-02 20:45:47;2018-01-02 20:48:55
538;2018-01-02 20:50:59;2018-01-02 20:54:03
539;2018-01-02 20:56:04;2018-01-02 20:58:48
540;2018-01-02 21:01:04;2018-01-02 21:04:02
541;2018-01-02 21:06:02;2018-01-02 21:09:02
542;2018-01-02 21:10:47;2018-01-02 21:14:00
543;2018-01-02 21:15:58;2018-01-02 21:18:36
544;2018-01-02 21:21:01;2018-01-02 21:24:11
545;2018-01-02 21:25:42;2018-01-02 21:29:24
546;2018-01-02 21:31:00;2018-01-02 21:33:56
547;2018-01-02 21:35:51;2018-01-02 21:38:55
548;2018-01-02 21:41:06;2018-01-02 21:43:58
549;2018-01-02 21:45:57;2018-01-02 21:48:58
550;2018-01-02 21:50:59;2018-01-02 21:53:57
551;2018-01-02 21:55:58;2018-01-02 21:59:07
552;2018-01-02 22:00:54;2018-01-02 22:04:00
553;2018-01-02 22:05:49;2018-01-02 22:09:12
554;2018-01-02 22:10:56;2018-01-02 22:13:59
555;2018-01-02 22:16:02;2018-01-02 22:19:00
556;2018-01-02 22:21:11;2018-01-02 22:24:07
557;2018-01-02 22:26:09;2018-01-02 22:29:03
558;2018-01-02 22:31:00;2018-01-02 22:33:59
559;2018-01-02 22:35:58;2018-01-02 22:39:03
560;2018-01-02 22:40:45;2018-01-02 22:43:55
561;2018-01-02 22:45:55;2018-01-02 22:49:17
562;2018-01-02 22:50:54;2018-01-02 22:53:57
563;2018-01-02 22:56:07;2018-01-02 22:58:55
564;2018-01-02 23:01:20;2018-01-02 23:03:54
565;2018-01-02 23:06:00;2018-01-02 23:09:01
566;2018-01-02 23:10:58;2018-01-02 23:13:56
567;2018-01-02 23:15:50;2018-01-02 23:19:11
568;2018-01-02 23:21:01;2018-01-02 23:24:04
569;2018-01-02 23:26:09;2018-01-02 23:29:15
570;2018-01-02 23:31:08;2018-01-02 23:33:55
571;2018-01-02 23:36:33;2018-01-02 23:39:11
572;2018-01-02 23:41:16;2018-01-02 23:44:06
573;2018-01-02 23:46:06;2018-01-02 23:49:17
574;2018-01-02 23:51:01;2018-01-02 23:54:13
575;2018-01-02 23:55:59;2018-01-02 23:58:55
576;2018-01-03 00:00:31;2018-01-03 00:04:18
577;2018-01-03 00:06:04;2018-01-03 00:08:42
578;2018-01-03 00:10:45;2018-01-03 00:13:54
579;2018-01-03 00:16:15;2018-01-03 00:18:54
580;2018-01-03 00:20:56;2018-01-03 00:24:09
581;2018-01-03 00:25:56;2018-01-03 00:28:54
582;2018-01-03 00:31:01;2018-01-03 00:34:08
583;2018-01-03 00:36:12;2018-01-03 00:38:49
584;2018-01-03 00:41:08;2018-01-03 00:44:02
585;2018-01-03 00:46:03;2018-01-03 00:48:50
586;2018-01-03 00:50:53;2018-01-03 00:53:58
587;2018-01-03 00:55:58;2018-01-03 00:59:02
588;2018-01-03 01:00:52;2018-01-03 01:04:07
589;2018-01-03 01:05:53;2018-01-03 01:09:06
590;2018-01-03 01:10:48;2018-01-03 01:13:59
591;2018-01-03 01:15:50;2018-01-03 01:19:03
592;2018-01-03 01:21:03;2018-01-03 01:24:00
593;2018-01-03 01:25:52;2018-01-03 01:28:52
594;2018-01-03 01:31:25;2018-01-03 01:33:55
595;2018-01-03 01:36:05;2018-01-03 01:38:52
596;2018-01-03 01:41:01;2018-01-03 01:43:59
597;2018-01-03 01:46:05;2018-01-03 01:49:00
598;2018-01-03 01:51:00;2018-01-03 01:54:08
599;2018-01-03 01:55:54;2018-01-03 01:59:04
600;2018-01-03 02:00:56;2018-01-03 02:03:49
601;2018-01-03 02:05:59;2018-01-03 02:09:18
602;2018-01-03 02:11:25;2018-01-03 02:13:37
603;2018-01-03 02:15:57;2018-01-03 02:19:09
604;2018-01-03 02:21:13;2018-01-03 02:23:56
605;2018-01-03 02:25:51;2018-01-03 02:29:04
606;2018-01-03 02:31:12;2018-01-03 02:34:14
607;2018-01-03 02:35:59;2018-01-03 02:38:52
608;2018-01-03 02:41:11;2018-01-03 02:43:55
609;2018-01-03 02:45:54;2018-01-03 02:49:04
610;2018-01-03 02:51:02;2018-01-03 02:54:01
611;2018-01-03 02:55:50;2018-01-03 02:58:56
612;2018-01-03 03:01:02;2018-01-03 03:03:51
613;2018-01-03 03:06:02;2018-01-03 03:09:12
614;2018-01-03 03:10:51;2018-01-03 03:14:26
615;2018-01-03 03:15:42;2018-01-03 03:19:00
616;2018-01-03 03:20:57;2018-01-03 03:24:18
617;2018-01-03 03:25:58;2018-01-03 03:29:04
618;2018-01-03 03:30:52;2018-01-03 03:34:20
619;2018-01-03 03:35:48;2018-01-03 03:39:10
620;2018-01-03 03:40:38;2018-01-03 03:44:01
621;2018-01-03 03:46:04;2018-01-03 03:49:08
622;2018-01-03 03:51:03;2018-01-03 03:54:17
623;2018-01-03 03:55:57;2018-01-03 03:59:06
624;2018-01-03 04:00:49;2018-01-03 04:04:04
625;2018-01-03 04:05:59;2018-01-03 04:09:09
626;2018-01-03 04:11:13;2018-01-03 04:14:02
627;2018-01-03 04:15:56;2018-01-03 04:18:49
628;2018-01-03 04:20:53;2018-01-03 04:24:09
629;2018-01-03 04:25:38;2018-01-03 04:29:00
630;2018-01-03 04:30:57;2018-01-03 04:33:50
631;2018-01-03 04:36:01;2018-01-03 04:39:00
632;2018-01-03 04:40:56;2018-01-03 04:43:54
633;2018-01-03 04:46:02;2018-01-03 04:48:41
634;2018-01-03 04:51:12;2018-01-03 04:54:00
635;2018-01-03 04:56:04;2018-01-03 04:59:06
636;2018-01-03 05:00:56;2018-01-03 05:04:21
637;2018-01-03 05:05:53;2018-01-03 05:08:48
638;2018-01-03 05:11:11;2018-01-03 05:13:48
639;2018-01-03 05:15:59;2018-01-03 05:18:44
640;2018-01-03 05:20:48;2018-01-03 05:24:12
641;2018-01-03 05:25:46;2018-01-03 05:29:02
642;2018-01-03 05:31:07;2018-01-03 05:33:44
643;2018-01-03 05:35:50;2018-01-03 05:39:04
644;2018-01-03 05:40:47;2018-01-03 05:43:51
645;2018-01-03 05:45:47;2018-01-03 05:48:42
646;2018-01-03 05:50:47;2018-01-03 05:54:02
647;2018-01-03 05:56:04;2018-01-03 05:59:11
648;2018-01-03 06:00:58;2018-01-03 06:04:14
649;2018-01-03 06:05:43;2018-01-03 06:09:13
650;2018-01-03 06:11:15;2018-01-03 06:14:02
651;2018-01-03 06:16:02;2018-01-03 06:18:54
652;2018-01-03 06:20:50;2018-01-03 06:23:55
653;2018-01-03 06:26:16;2018-01-03 06:28:52
654;2018-01-03 06:31:02;2018-01-03 06:34:04
655;2018-01-03 06:36:09;2018-01-03 06:39:03
656;2018-01-03 06:40:55;2018-01-03 06:44:04
657;2018-01-03 06:46:01;2018-01-03 06:49:08
658;2018-01-03 06:51:02;2018-01-03 06:53:54
659;2018-01-03 06:55:51;2018-01-03 06:58:51
660;2018-01-03 07:01:02;2018-01-03 07:03:55
661;2018-01-03 07:06:03;2018-01-03 07:09:10
662;2018-01-03 07:11:07;2018-01-03 07:14:07
663;2018-01-03 07:15:58;2018-01-03 07:18:58
664;2018-01-03 07:20:45;2018-01-03 07:23:49
665;2018-01-03 07:26:02;2018-01-03 07:28:47
666;2018-01-03 07:30:57;2018-01-03 07:34:06
667;2018-01-03 07:36:07;2018-01-03 07:39:05
668;2018-01-03 07:40:45;2018-01-03 07:44:14
669;2018-01-03 07:46:04;2018-01-03 07:48:57
670;2018-01-03 07:50:59;2018-01-03 07:53:58
671;2018-01-03 07:56:04;2018-01-03 07:58:58
672;2018-01-03 08:00:49;2018-01-03 08:04:15
673;2018-01-03 08:06:00;2018-01-03 08:09:07
674;2018-01-03 08:11:06;2018-01-03 08:14:07
675;2018-01-03 08:15:55;2018-01-03 08:18:48
676;2018-01-03 08:21:08;2018-01-03 08:24:00
677;2018-01-03 08:26:16;2018-01-03 08:29:08
678;2018-01-03 08:30:59;2018-01-03 08:34:12
679;2018-01-03 08:35:48;2018-01-03 08:38:47
680;2018-01-03 08:41:00;2018-01-03 08:44:14
681;2018-01-03 08:45:53;2018-01-03 08:49:06
682;2018-01-03 08:50:54;2018-01-03 08:54:18
683;2018-01-03 08:56:03;2018-01-03 08:58:57
684;2018-01-03 09:00:59;2018-01-03 09:04:04
685;2018-01-03 09:06:13;2018-01-03 09:08:57
686;2018-01-03 09:11:20;2018-01-03 09:13:47
687;2018-01-03 09:16:07;2018-01-03 09:19:13
688;2018-01-03 09:21:01;2018-01-03 09:24:02
689;2018-01-03 09:25:51;2018-01-03 09:29:10
690;2018-01-03 09:31:10;2018-01-03 09:34:00
691;2018-01-03 09:36:04;2018-01-03 09:39:10
692;2018-01-03 09:40:41;2018-01-03 09:44:00
693;2018-01-03 09:45:55;2018-01-03 09:49:00
694;2018-01-03 09:51:15;2018-01-03 09:53:42
695;2018-01-03 09:55:45;2018-01-03 09:59:06
696;2018-01-03 10:00:54;2018-01-03 10:04:18
697;2018-01-03 10:05:54;2018-01-03 10:09:00
698;2018-01-03 10:11:07;2018-01-03 10:14:12
699;2018-01-03 10:15:58;2018-01-03 10:19:15
700;2018-01-03 10:20:46;2018-01-03 10:23:50
701;2018-01-03 10:26:01;2018-01-03 10:28:56
702;2018-01-03 10:30:53;2018-01-03 10:34:02
703;2018-01-03 10:36:00;2018-01-03 10:38:57
704;2018-01-03 10:40:58;2018-01-03 10:44:02
705;2018-01-03 10:46:07;2018-01-03 10:48:43
706;2018-01-03 10:51:15;2018-01-03 10:54:10
707;2018-01-03 10:56:07;2018-01-03 10:58:56
708;2018-01-03 11:00:45;2018-01-03 11:03:59
709;2018-01-03 11:06:00;2018-01-03 11:09:14
710;2018-01-03 11:10:56;2018-01-03 11:14:02
711;2018-01-03 11:16:09;2018-01-03 11:18:58
712;2018-01-03 11:20:55;2018-01-03 11:24:02
713;2018-01-03 11:26:13;2018-01-03 11:29:08
714;2018-01-03 11:30:50;2018-01-03 11:34:13
715;2018-01-03 11:35:51;2018-01-03 11:38:46
716;2018-01-03 11:41:03;2018-01-03 11:44:01
717;2018-01-03 11:45:50;2018-01-03 11:49:14
718;2018-01-03 11:50:49;2018-01-03 11:53:44
719;2018-01-03 11:56:04;2018-01-03 11:59:04
720;2018-01-03 12:01:33;2018-01-03 12:03:51
721;2018-01-03 12:06:09;2018-01-03 12:08:58
722;2018-01-03 12:10:54;2018-01-03 12:13:54
723;2018-01-03 12:15:59;2018-01-03 12:19:19
724;2018-01-03 12:20:53;2018-01-03 12:23:56
725;2018-01-03 12:26:03;2018-01-03 12:28:56
726;2018-01-03 12:30:47;2018-01-03 12:34:01
727;2018-01-03 12:35:59;2018-01-03 12:39:08
728;2018-01-03 12:41:01;2018-01-03 12:44:13
729;2018-01-03 12:46:05;2018-01-03 12:48:49
730;2018-01-03 12:51:08;2018-01-03 12:54:25
731;2018-01-03 12:56:20;2018-01-03 12:58:58
732;2018-01-03 13:00:59;2018-01-03 13:04:01
733;2018-01-03 13:05:50;2018-01-03 13:08:50
734;2018-01-03 13:10:57;2018-01-03 13:13:44
735;2018-01-03 13:16:06;2018-01-03 13:19:02
736;2018-01-03 13:21:02;2018-01-03 13:23:56
737;2018-01-03 13:26:07;2018-01-03 13:28:55
738;2018-01-03 13:31:17;2018-01-03 13:34:02
739;2018-01-03 13:35:56;2018-01-03 13:39:01
740;2018-01-03 13:40:49;2018-01-03 13:43:56
741;2018-01-03 13:46:01;2018-01-03 13:49:02
742;2018-01-03 13:50:56;2018-01-03 13:53:43
743;2018-01-03 13:55:54;2018-01-03 13:58:42
744;2018-01-03 14:01:00;2018-01-03 14:04:02
745;2018-01-03 14:05:51;2018-01-03 14:09:07
746;2018-01-03 14:10:46;2018-01-03 14:13:56
747;2018-01-03 14:16:07;2018-01-03 14:18:50
748;2018-01-03 14:21:07;2018-01-03 14:24:15
749;2018-01-03 14:25:43;2018-01-03 14:29:10
750;2018-01-03 14:30:55;2018-01-03 14:34:11
751;2018-01-03 14:35:59;2018-01-03 14:38:46
752;2018-01-03 14:40:50;2018-01-03 14:43:55
753;2018-01-03 14:46:24;2018-01-03 14:49:02
754;2018-01-03 14:51:01;2018-01-03 14:54:02
755;2018-01-03 14:55:54;2018-01-03 14:58:58
756;2018-01-03 15:01:11;2018-01-03 15:03:57
757;2018-01-03 15:05:51;2018-01-03 15:08:46
758;2018-01-03 15:11:01;2018-01-03 15:13:59
759;2018-01-03 15:15:52;2018-01-03 15:18:56
760;2018-01-03 15:21:01;2018-01-03 15:24:11
761;2018-01-03 15:26:13;2018-01-03 15:28:55
762;2018-01-03 15:31:10;2018-01-03 15:33:49
763;2018-01-03 15:36:07;2018-01-03 15:39:17
764;2018-01-03 15:41:12;2018-01-03 15:44:04
765;2018-01-03 15:46:20;2018-01-03 15:49:02
766;2018-01-03 15:50:49;2018-01-03 15:54:06
767;2018-01-03 15:56:00;2018-01-03 15:58:58
768;2018-01-03 16:00:56;2018-01-03 16:04:01
769;2018-01-03 16:05:47;2018-01-03 16:09:04
770;2018-01-03 16:11:16;2018-01-03 16:14:10
771;2018-01-03 16:15:57;2018-01-03 16:19:00
772;2018-01-03 16:21:13;2018-01-03 16:23:55
773;2018-01-03 16:25:47;2018-01-03 16:28:54
774;2018-01-03 16:30:55;2018-01-03 16:34:00
775;2018-01-03 16:36:03;2018-01-03 16:38:56
776;2018-01-03 16:41:19;2018-01-03 16:44:01
777;2018-01-03 16:45:43;2018-01-03 16:49:10
778;2018-01-03 16:51:07;2018-01-03 16:53:52
779;2018-01-03 16:56:05;2018-01-03 16:59:04
780;2018-01-03 17:00:56;2018-01-03 17:04:08
781;2018-01-03 17:06:10;2018-01-03 17:08:47
782;2018-01-03 17:11:08;2018-01-03 17:13:48
783;2018-01-03 17:15:52;2018-01-03 17:18:57
784;2018-01-03 17:21:04;2018-01-03 17:23:47
785;2018-01-03 17:25:40;2018-01-03 17:28:56
786;2018-01-03 17:31:01;2018-01-03 17:34:03
787;2018-01-03 17:35:53;2018-01-03 17:39:04
788;2018-01-03 17:40:51;2018-01-03 17:44:02
789;2018-01-03 17:45:53;2018-01-03 17:49:01
790;2018-01-03 17:51:03;2018-01-03 17:53:54
791;2018-01-03 17:55:55;2018-01-03 17:59:01
792;2018-01-03 18:01:00;2018-01-03 18:03:52
793;2018-01-03 18:06:05;2018-01-03 18:08:39
794;2018-01-03 18:11:01;2018-01-03 18:14:10
795;2018-01-03 18:15:57;2018-01-03 18:18:51
796;2018-01-03 18:20:53;2018-01-03 18:23:42
797;2018-01-03 18:26:03;2018-01-03 18:29:07
798;2018-01-03 18:31:08;2018-01-03 18:33:56
799;2018-01-03 18:36:04;2018-01-03 18:38:59
800;2018-01-03 18:41:13;2018-01-03 18:44:17
801;2018-01-03 18:46:13;2018-01-03 18:48:54
802;2018-01-03 18:51:01;2018-01-03 18:54:02
803;2018-01-03 18:56:00;2018-01-03 18:58:55
804;2018-01-03 19:00:58;2018-01-03 19:04:05
805;2018-01-03 19:05:58;2018-01-03 19:08:48
806;2018-01-03 19:10:58;2018-01-03 19:13:39
807;2018-01-03 19:15:53;2018-01-03 19:19:00
808;2018-01-03 19:21:01;2018-01-03 19:24:02
809;2018-01-03 19:26:01;2018-01-03 19:28:55
810;2018-01-03 19:30:43;2018-01-03 19:34:07
811;2018-01-03 19:35:44;2018-01-03 19:38:53
812;2018-01-03 19:41:18;2018-01-03 19:44:06
813;2018-01-03 19:45:49;2018-01-03 19:49:14
814;2018-01-03 19:51:05;2018-01-03 19:54:02
815;2018-01-03 19:55:55;2018-01-03 19:59:04
816;2018-01-03 20:00:47;2018-01-03 20:03:52
817;2018-01-03 20:05:47;2018-01-03 20:09:12
818;2018-01-03 20:11:02;2018-01-03 20:13:55
819;2018-01-03 20:15:55;2018-01-03 20:19:19
820;2018-01-03 20:21:06;2018-01-03 20:23:40
821;2018-01-03 20:26:06;2018-01-03 20:29:06
822;2018-01-03 20:30:47;2018-01-03 20:33:57
823;2018-01-03 20:36:09;2018-01-03 20:39:06
824;2018-01-03 20:41:16;2018-01-03 20:44:12
825;2018-01-03 20:46:04;2018-01-03 20:48:49
826;2018-01-03 20:50:59;2018-01-03 20:53:54
827;2018-01-03 20:55:53;2018-01-03 20:59:10
828;2018-01-03 21:01:08;2018-01-03 21:04:01
829;2018-01-03 21:05:55;2018-01-03 21:08:43
830;2018-01-03 21:11:21;2018-01-03 21:13:55
831;2018-01-03 21:16:13;2018-01-03 21:18:49
832;2018-01-03 21:21:07;2018-01-03 21:23:39
833;2018-01-03 21:25:53;2018-01-03 21:29:06
834;2018-01-03 21:30:55;2018-01-03 21:34:02
835;2018-01-03 21:36:12;2018-01-03 21:38:55
836;2018-01-03 21:41:06;2018-01-03 21:43:57
837;2018-01-03 21:46:20;2018-01-03 21:49:02
838;2018-01-03 21:51:06;2018-01-03 21:53:51
839;2018-01-03 21:56:03;2018-01-03 21:58:54
840;2018-01-03 22:01:02;2018-01-03 22:04:02
841;2018-01-03 22:06:01;2018-01-03 22:08:59
842;2018-01-03 22:10:57;2018-01-03 22:13:46
843;2018-01-03 22:15:59;2018-01-03 22:18:54
844;2018-01-03 22:21:02;2018-01-03 22:23:54
845;2018-01-03 22:25:49;2018-01-03 22:29:12
846;2018-01-03 22:30:48;2018-01-03 22:33:57
847;2018-01-03 22:36:25;2018-01-03 22:39:03
848;2018-01-03 22:41:12;2018-01-03 22:44:00
849;2018-01-03 22:45:51;2018-01-03 22:48:35
850;2018-01-03 22:50:59;2018-01-03 22:53:59
851;2018-01-03 22:55:53;2018-01-03 22:59:18
852;2018-01-03 23:00:55;2018-01-03 23:04:01
853;2018-01-03 23:05:59;2018-01-03 23:09:03
854;2018-01-03 23:10:47;2018-01-03 23:14:04
855;2018-01-03 23:16:03;2018-01-03 23:18:46
856;2018-01-03 23:20:51;2018-01-03 23:24:05
857;2018-01-03 23:25:59;2018-01-03 23:29:21
858;2018-01-03 23:31:12;2018-01-03 23:33:54
859;2018-01-03 23:35:40;2018-01-03 23:38:59
860;2018-01-03 23:41:08;2018-01-03 23:44:02
861;2018-01-03 23:45:55;2018-01-03 23:48:47
862;2018-01-03 23:50:42;2018-01-03 23:54:05
863;2018-01-03 23:55:54;2018-01-03 23:58:44
864;2018-01-04 00:00:47;2018-01-04 00:03:56
865;2018-01-04 00:06:02;2018-01-04 00:09:03
866;2018-01-04 00:11:22;2018-01-04 00:14:11
867;2018-01-04 00:15:59;2018-01-04 00:18:44
868;2018-01-04 00:21:01;2018-01-04 00:24:12
869;2018-01-04 00:26:02;2018-01-04 00:29:11
870;2018-01-04 00:31:08;2018-01-04 00:34:08
871;2018-01-04 00:35:43;2018-01-04 00:38:50
872;2018-01-04 00:41:03;2018-01-04 00:43:51
873;2018-01-04 00:45:54;2018-01-04 00:49:07
874;2018-01-04 00:51:01;2018-01-04 00:54:05
875;2018-01-04 00:55:58;2018-01-04 00:58:49
876;2018-01-04 01:00:53;2018-01-04 01:04:14
877;2018-01-04 01:06:04;2018-01-04 01:09:02
878;2018-01-04 01:10:56;2018-01-04 01:14:01
879;2018-01-04 01:15:58;2018-01-04 01:18:54
880;2018-01-04 01:21:12;2018-01-04 01:23:59
881;2018-01-04 01:26:00;2018-01-04 01:28:41
882;2018-01-04 01:31:12;2018-01-04 01:34:06
883;2018-01-04 01:36:14;2018-01-04 01:39:04
884;2018-01-04 01:40:33;2018-01-04 01:43:49
885;2018-01-04 01:45:47;2018-01-04 01:48:57
886;2018-01-04 01:51:11;2018-01-04 01:54:04
887;2018-01-04 01:56:00;2018-01-04 01:59:00
888;2018-01-04 02:00:52;2018-01-04 02:04:17
889;2018-01-04 02:05:49;2018-01-04 02:09:02
890;2018-01-04 02:11:12;2018-01-04 02:14:09
891;2018-01-04 02:15:54;2018-01-04 02:19:04
892;2018-01-04 02:20:58;2018-01-04 02:23:46
893;2018-01-04 02:25:57;2018-01-04 02:29:05
894;2018-01-04 02:31:20;2018-01-04 02:34:03
895;2018-01-04 02:36:02;2018-01-04 02:38:57
896;2018-01-04 02:41:12;2018-01-04 02:43:49
897;2018-01-04 02:45:58;2018-01-04 02:49:02
898;2018-01-04 02:50:58;2018-01-04 02:53:52
899;2018-01-04 02:55:42;2018-01-04 02:58:48
900;2018-01-04 03:01:09;2018-01-04 03:03:52
901;2018-01-04 03:05:59;2018-01-04 03:08:52
902;2018-01-04 03:10:49;2018-01-04 03:14:04
903;2018-01-04 03:15:57;2018-01-04 03:19:01
904;2018-01-04 03:21:10;2018-01-04 03:24:06
905;2018-01-04 03:25:59;2018-01-04 03:28:57
906;2018-01-04 03:31:10;2018-01-04 03:33:56
907;2018-01-04 03:35:58;2018-01-04 03:38:43
908;2018-01-04 03:41:11;2018-01-04 03:43:57
909;2018-01-04 03:46:05;2018-01-04 03:48:59
910;2018-01-04 03:51:08;2018-01-04 03:53:42
911;2018-01-04 03:56:01;2018-01-04 03:58:39
912;2018-01-04 04:00:47;2018-01-04 04:04:09
913;2018-01-04 04:05:41;2018-01-04 04:09:21
914;2018-01-04 04:10:49;2018-01-04 04:13:59
915;2018-01-04 04:16:07;2018-01-04 04:19:12
916;2018-01-04 04:20:58;2018-01-04 04:24:09
917;2018-01-04 04:26:11;2018-01-04 04:29:16
918;2018-01-04 04:30:54;2018-01-04 04:33:55
919;2018-01-04 04:36:01;2018-01-04 04:38:43
920;2018-01-04 04:41:23;2018-01-04 04:43:44
921;2018-01-04 04:46:08;2018-01-04 04:49:00
922;2018-01-04 04:51:07;2018-01-04 04:54:03
923;2018-01-04 04:55:47;2018-01-04 04:58:58
924;2018-01-04 05:01:08;2018-01-04 05:03:56
925;2018-01-04 05:05:55;2018-01-04 05:08:57
926;2018-01-04 05:11:04;2018-01-04 05:14:02
927;2018-01-04 05:16:09;2018-01-04 05:18:43
928;2018-01-04 05:21:18;2018-01-04 05:23:57
929;2018-01-04 05:26:01;2018-01-04 05:29:00
930;2018-01-04 05:30:55;2018-01-04 05:33:42
931;2018-01-04 05:35:54;2018-01-04 05:38:54
932;2018-01-04 05:41:04;2018-01-04 05:43:55
933;2018-01-04 05:45:47;2018-01-04 05:49:01
934;2018-01-04 05:51:05;2018-01-04 05:54:05
935;2018-01-04 05:56:12;2018-01-04 05:58:49
936;2018-01-04 06:00:49;2018-01-04 06:03:55
937;2018-01-04 06:06:01;2018-01-04 06:09:21
938;2018-01-04 06:11:12;2018-01-04 06:14:13
939;2018-01-04 06:16:05;2018-01-04 06:18:53
940;2018-01-04 06:21:00;2018-01-04 06:24:10
941;2018-01-04 06:26:06;2018-01-04 06:28:54
942;2018-01-04 06:30:48;2018-01-04 06:34:07
943;2018-01-04 06:36:15;2018-01-04 06:39:11
944;2018-01-04 06:40:44;2018-01-04 06:43:57
945;2018-01-04 06:45:40;2018-01-04 06:48:43
946;2018-01-04 06:51:07;2018-01-04 06:54:09
947;2018-01-04 06:56:07;2018-01-04 06:59:04
948;2018-01-04 07:01:04;2018-01-04 07:03:52
949;2018-01-04 07:05:58;2018-01-04 07:09:00
950;2018-01-04 07:10:52;2018-01-04 07:13:44
951;2018-01-04 07:15:58;2018-01-04 07:19:04
952;2018-01-04 07:20:43;2018-01-04 07:24:05
953;2018-01-04 07:26:10;2018-01-04 07:28:54
954;2018-01-04 07:31:05;2018-01-04 07:33:53
955;2018-01-04 07:35:52;2018-01-04 07:39:05
956;2018-01-04 07:41:08;2018-01-04 07:43:59
957;2018-01-04 07:46:05;2018-01-04 07:49:32
958;2018-01-04 07:50:51;2018-01-04 07:54:20
959;2018-01-04 07:56:10;2018-01-04 07:59:17
960;2018-01-04 08:00:49;2018-01-04 08:03:56
961;2018-01-04 08:06:09;2018-01-04 08:08:53
962;2018-01-04 08:10:54;2018-01-04 08:13:53
963;2018-01-04 08:16:06;2018-01-04 08:18:55
964;2018-01-04 08:21:01;2018-01-04 08:23:52
965;2018-01-04 08:26:03;2018-01-04 08:29:08
966;2018-01-04 08:30:58;2018-01-04 08:33:52
967;2018-01-04 08:36:11;2018-01-04 08:38:55
968;2018-01-04 08:40:52;2018-01-04 08:44:11
969;2018-01-04 08:46:06;2018-01-04 08:49:07
970;2018-01-04 08:50:43;2018-01-04 08:54:02
971;2018-01-04 08:55:56;2018-01-04 08:58:52
972;2018-01-04 09:00:56;2018-01-04 09:04:01
973;2018-01-04 09:06:00;2018-01-04 09:09:22
974;2018-01-04 09:11:08;2018-01-04 09:14:00
975;2018-01-04 09:15:34;2018-01-04 09:19:16
976;2018-01-04 09:21:00;2018-01-04 09:24:17
977;2018-01-04 09:26:04;2018-01-04 09:29:09
978;2018-01-04 09:30:56;2018-01-04 09:33:49
979;2018-01-04 09:36:06;2018-01-04 09:38:49
980;2018-01-04 09:41:09;2018-01-04 09:44:02
981;2018-01-04 09:45:55;2018-01-04 09:49:04
982;2018-01-04 09:50:39;2018-01-04 09:54:28
983;2018-01-04 09:56:05;2018-01-04 09:59:03
984;2018-01-04 10:01:00;2018-01-04 10:03:51
985;2018-01-04 10:05:44;2018-01-04 10:08:55
986;2018-01-04 10:10:44;2018-01-04 10:14:22
987;2018-01-04 10:15:57;2018-01-04 10:19:03
988;2018-01-04 10:20:56;2018-01-04 10:24:04
989;2018-01-04 10:25:33;2018-01-04 10:28:56
990;2018-01-04 10:31:01;2018-01-04 10:33:47
991;2018-01-04 10:36:00;2018-01-04 10:38:54
992;2018-01-04 10:41:14;2018-01-04 10:43:54
993;2018-01-04 10:46:06;2018-01-04 10:48:59
994;2018-01-04 10:51:08;2018-01-04 10:53:52
995;2018-01-04 10:56:04;2018-01-04 10:58:54
996;2018-01-04 11:01:00;2018-01-04 11:03:53
997;2018-01-04 11:05:40;2018-01-04 11:08:56
